"Source_ID","Study_number","Study_name","Site_number","Site_name","Block","Use_intensity","Longitude","Latitude","Sample_start_earliest","Sample_end_latest","Diversity_metric_type","Predominant_land_use","SS","SSS","Total_abundance","Species_richness","Simpson_diversity","ChaoR","Richness_rarefied","Weighted_richness","LogSimpson","ForestCover"
"KS1_2013__Gould",1,"trap_wasp",607,"GB+360.2008.07.10","14","Cannot decide",-155.333170260135,19.8079393014395,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 607",7,3,2.57894736842105,NA,NA,NA,0.947381318944186,0
"KS1_2013__Gould",1,"trap_wasp",608,"GB+360.2008.07.17","14","Cannot decide",-155.333170260135,19.8079393014395,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 608",1,1,1,NA,NA,NA,0,0
"KS1_2013__Gould",1,"trap_wasp",609,"GB+360.2008.08.06","14","Cannot decide",-155.333170260135,19.8079393014395,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 609",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",610,"GB+center.2007.07.11","14","Cannot decide",-155.333170260135,19.8079393014395,2007-06-01,2007-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 610",2,1,1,NA,NA,NA,0,0
"KS1_2013__Gould",1,"trap_wasp",611,"GB+center.2007.07.19","14","Cannot decide",-155.333170260135,19.8079393014395,2007-06-01,2007-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 611",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",612,"GB+center.2008.07.10","14","Cannot decide",-155.333170260135,19.8079393014395,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 612",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",613,"GB+center.2008.07.17","14","Cannot decide",-155.333170260135,19.8079393014395,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 613",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",614,"GB+center.2008.08.06","14","Cannot decide",-155.333170260135,19.8079393014395,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 614",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",615,"GC+120.2007.07.11","15","Cannot decide",-155.331358345788,19.828008521968,2007-06-01,2007-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 615",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",616,"GC+120.2007.07.19","15","Cannot decide",-155.331358345788,19.828008521968,2007-06-01,2007-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 616",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",617,"GC+120.2008.07.22","15","Cannot decide",-155.331358345788,19.828008521968,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 617",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",618,"GC+120.2008.07.27","15","Cannot decide",-155.331358345788,19.828008521968,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 618",1,1,1,NA,NA,NA,0,0
"KS1_2013__Gould",1,"trap_wasp",619,"GC+120.2008.08.06","15","Cannot decide",-155.331358345788,19.828008521968,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 619",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",620,"GC+240.2007.07.11","15","Cannot decide",-155.331358345788,19.828008521968,2007-06-01,2007-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 620",1,1,1,NA,NA,NA,0,0
"KS1_2013__Gould",1,"trap_wasp",621,"GC+240.2007.07.19","15","Cannot decide",-155.331358345788,19.828008521968,2007-06-01,2007-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 621",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",622,"GC+240.2008.07.22","15","Cannot decide",-155.331358345788,19.828008521968,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 622",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",623,"GC+240.2008.07.27","15","Cannot decide",-155.331358345788,19.828008521968,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 623",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",624,"GC+240.2008.08.06","15","Cannot decide",-155.331358345788,19.828008521968,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 624",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",625,"GC+360.2007.07.11","15","Cannot decide",-155.331358345788,19.828008521968,2007-06-01,2007-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 625",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",626,"GC+360.2007.07.19","15","Cannot decide",-155.331358345788,19.828008521968,2007-06-01,2007-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 626",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",627,"GC+360.2008.07.22","15","Cannot decide",-155.331358345788,19.828008521968,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 627",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",628,"GC+360.2008.07.27","15","Cannot decide",-155.331358345788,19.828008521968,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 628",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",629,"GC+360.2008.08.06","15","Cannot decide",-155.331358345788,19.828008521968,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 629",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",630,"GC+center.2007.07.11","15","Cannot decide",-155.331358345788,19.828008521968,2007-06-01,2007-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 630",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",631,"GC+center.2007.07.19","15","Cannot decide",-155.331358345788,19.828008521968,2007-06-01,2007-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 631",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",632,"GC+center.2008.07.22","15","Cannot decide",-155.331358345788,19.828008521968,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 632",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",633,"GC+center.2008.07.27","15","Cannot decide",-155.331358345788,19.828008521968,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 633",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",634,"GC+center.2008.08.06","15","Cannot decide",-155.331358345788,19.828008521968,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 634",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",635,"GD+120.2007.07.11","16","Cannot decide",-155.327809798072,19.835548218619,2007-06-01,2007-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 635",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",636,"GD+120.2007.07.19","16","Cannot decide",-155.327809798072,19.835548218619,2007-06-01,2007-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 636",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",637,"GD+120.2008.07.22","16","Cannot decide",-155.327809798072,19.835548218619,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 637",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",638,"GD+120.2008.07.27","16","Cannot decide",-155.327809798072,19.835548218619,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 638",1,1,1,NA,NA,NA,0,0
"KS1_2013__Gould",1,"trap_wasp",639,"GD+120.2008.08.06","16","Cannot decide",-155.327809798072,19.835548218619,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 639",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",640,"GD+240.2007.07.11","16","Cannot decide",-155.327809798072,19.835548218619,2007-06-01,2007-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 640",1,1,1,NA,NA,NA,0,0
"KS1_2013__Gould",1,"trap_wasp",641,"GD+240.2007.07.19","16","Cannot decide",-155.327809798072,19.835548218619,2007-06-01,2007-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 641",1,1,1,NA,NA,NA,0,0
"KS1_2013__Gould",1,"trap_wasp",642,"GD+240.2008.07.17","16","Cannot decide",-155.327809798072,19.835548218619,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 642",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",643,"GD+240.2008.07.25","16","Cannot decide",-155.327809798072,19.835548218619,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 643",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",644,"GD+240.2008.08.06","16","Cannot decide",-155.327809798072,19.835548218619,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 644",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",645,"GD+360.2007.07.11","16","Cannot decide",-155.327809798072,19.835548218619,2007-06-01,2007-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 645",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",646,"GD+360.2007.07.19","16","Cannot decide",-155.327809798072,19.835548218619,2007-06-01,2007-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 646",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",647,"GD+360.2008.07.17","16","Cannot decide",-155.327809798072,19.835548218619,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 647",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",648,"GD+360.2008.07.25","16","Cannot decide",-155.327809798072,19.835548218619,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 648",2,2,2,NA,NA,NA,0.693147180559945,0
"KS1_2013__Gould",1,"trap_wasp",649,"GD+360.2008.08.06","16","Cannot decide",-155.327809798072,19.835548218619,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 649",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",650,"GD+center.2007.07.11","16","Cannot decide",-155.327809798072,19.835548218619,2007-06-01,2007-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 650",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",651,"GD+center.2007.07.19","16","Cannot decide",-155.327809798072,19.835548218619,2007-06-01,2007-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 651",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",652,"GD+center.2008.07.17","16","Cannot decide",-155.327809798072,19.835548218619,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 652",0,0,NA,NA,NA,NA,NA,0
"KS1_2013__Gould",1,"trap_wasp",653,"GD+center.2008.07.25","16","Cannot decide",-155.327809798072,19.835548218619,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 653",25,4,2.85388127853881,NA,NA,NA,1.0486799199199,0
"KS1_2013__Gould",1,"trap_wasp",654,"GD+center.2008.08.06","16","Cannot decide",-155.327809798072,19.835548218619,2008-06-01,2008-08-31,"Abundance","Pasture","KS1_2013__Gould 1","KS1_2013__Gould 1 654",0,0,NA,NA,NA,NA,NA,0
